Date,Open,High,Low,Close*,Adj Close**,Volume
"May 14, 1974",0,91.68,90.05,90.69,90.69,"10,880,000"
"May 13, 1974",0,91.72,89.91,90.66,90.66,"11,290,000"
"May 10, 1974",0,93.57,91.03,91.47,91.47,"15,270,000"
"May 09, 1974",0,93.49,91.27,92.96,92.96,"14,710,000"
"May 08, 1974",0,92.34,90.71,91.64,91.64,"11,850,000"
"May 07, 1974",0,92.36,90.69,91.46,91.46,"10,710,000"
"May 06, 1974",0,91.6,90.13,91.12,91.12,"9,450,000"
"May 03, 1974",0,92.27,90.59,91.29,91.29,"11,080,000"
"May 02, 1974",0,93.59,91.46,92.09,92.09,"13,620,000"
"May 01, 1974",0,93.03,89.82,92.22,92.22,"15,120,000"
"Apr 30, 1974",0,91.09,89.38,90.31,90.31,"10,980,000"
"Apr 29, 1974",0,90.78,89.02,90,90,"10,170,000"
"Apr 26, 1974",0,91.1,89.06,90.18,90.18,"13,250,000"
"Apr 25, 1974",0,90.53,88.62,89.57,89.57,"15,870,000"
"Apr 24, 1974",0,91.82,89.91,90.3,90.3,"16,010,000"
"Apr 23, 1974",0,93.51,91.53,91.81,91.81,"14,110,000"
"Apr 22, 1974",0,94.12,92.71,93.38,93.38,"10,520,000"
"Apr 19, 1974",0,94.77,93.2,93.75,93.75,"10,710,000"
"Apr 18, 1974",0,95.42,93.75,94.78,94.78,"12,470,000"
"Apr 17, 1974",0,95.04,93.12,94.36,94.36,"14,020,000"
"Apr 16, 1974",0,94.06,92.05,93.66,93.66,"14,530,000"
"Apr 15, 1974",0,92.94,91.49,92.05,92.05,"10,130,000"
"Apr 11, 1974",0,92.92,91.55,92.12,92.12,"9,970,000"
"Apr 10, 1974",0,93.52,91.89,92.4,92.4,"11,160,000"
"Apr 09, 1974",0,93.28,91.61,92.61,92.61,"11,330,000"
"Apr 08, 1974",0,93,91.5,92.03,92.03,"10,740,000"
"Apr 05, 1974",0,94.24,92.55,93.01,93.01,"11,670,000"
"Apr 04, 1974",0,95.14,93.55,94.33,94.33,"11,650,000"
"Apr 03, 1974",0,94.7,92.94,94.33,94.33,"11,500,000"
"Apr 02, 1974",0,94.15,92.59,93.35,93.35,"12,010,000"
"Apr 01, 1974",0,94.68,92.82,93.25,93.25,"11,470,000"
"Mar 29, 1974",0,95.12,93.44,93.98,93.98,"12,150,000"
"Mar 28, 1974",0,96.2,94.36,94.82,94.82,"14,940,000"
"Mar 27, 1974",0,98.26,96.32,96.59,96.59,"11,690,000"
"Mar 26, 1974",0,98.66,97.11,97.95,97.95,"11,840,000"
"Mar 25, 1974",0,98.02,95.69,97.64,97.64,"10,540,000"
"Mar 22, 1974",0,98.04,96.35,97.27,97.27,"11,930,000"
"Mar 21, 1974",0,98.59,96.82,97.34,97.34,"12,950,000"
"Mar 20, 1974",0,98.22,96.67,97.57,97.57,"12,960,000"
"Mar 19, 1974",0,98.2,96.63,97.23,97.23,"12,800,000"
"Mar 18, 1974",0,99.71,97.62,98.05,98.05,"14,010,000"
"Mar 15, 1974",0,99.99,98.22,99.28,99.28,"14,500,000"
"Mar 14, 1974",0,101.05,98.8,99.65,99.65,"19,770,000"
"Mar 13, 1974",0,100.73,98.72,99.74,99.74,"16,820,000"
"Mar 12, 1974",0,100.02,97.97,99.15,99.15,"17,250,000"
"Mar 11, 1974",0,99.4,96.38,98.88,98.88,"18,470,000"
"Mar 08, 1974",0,98.28,95.77,97.78,97.78,"16,210,000"
"Mar 07, 1974",0,98.2,96.37,96.94,96.94,"14,500,000"
"Mar 06, 1974",0,98.57,96.54,97.98,97.98,"19,140,000"
"Mar 05, 1974",0,98.17,95.98,97.32,97.32,"21,980,000"
"Mar 04, 1974",0,95.95,94.19,95.53,95.53,"12,270,000"
"Mar 01, 1974",0,96.4,94.81,95.53,95.53,"12,880,000"
"Feb 28, 1974",0,96.98,95.2,96.22,96.22,"13,680,000"
"Feb 27, 1974",0,97.43,95.49,96.4,96.4,"18,730,000"
"Feb 26, 1974",0,96.38,94.2,96,96,"15,860,000"
"Feb 25, 1974",0,95.96,94.24,95.03,95.03,"12,900,000"
"Feb 22, 1974",0,96.19,94.08,95.39,95.39,"16,360,000"
"Feb 21, 1974",0,95.19,93.2,94.71,94.71,"13,930,000"
"Feb 20, 1974",0,93.92,91.34,93.44,93.44,"11,670,000"
"Feb 19, 1974",0,94.44,91.68,92.12,92.12,"15,940,000"
"Feb 15, 1974",0,92.98,90.62,92.27,92.27,"12,640,000"
"Feb 14, 1974",0,91.89,90.17,90.95,90.95,"12,230,000"
"Feb 13, 1974",0,92.13,90.37,90.98,90.98,"10,990,000"
"Feb 12, 1974",0,91.6,89.53,90.94,90.94,"12,920,000"
"Feb 11, 1974",0,92.54,90.26,90.66,90.66,"12,930,000"
"Feb 08, 1974",0,93.79,91.87,92.33,92.33,"12,990,000"
"Feb 07, 1974",0,94.09,92.43,93.3,93.3,"11,750,000"
"Feb 06, 1974",0,94.09,92.37,93.26,93.26,"11,610,000"
"Feb 05, 1974",0,94.17,92.26,93,93,"12,820,000"
"Feb 04, 1974",0,94.89,92.74,93.29,93.29,"14,380,000"
"Feb 01, 1974",0,96.63,94.66,95.32,95.32,"12,480,000"
"Jan 31, 1974",0,98.06,96.11,96.57,96.57,"14,020,000"
"Jan 30, 1974",0,97.9,96.02,97.06,97.06,"16,790,000"
"Jan 29, 1974",0,96.81,94.97,96.01,96.01,"12,850,000"
"Jan 28, 1974",0,97.32,95.37,96.09,96.09,"13,410,000"
"Jan 25, 1974",0,97.64,95.68,96.63,96.63,"14,860,000"
"Jan 24, 1974",0,97.75,95.49,96.82,96.82,"15,980,000"
"Jan 23, 1974",0,98.11,95.88,97.07,97.07,"16,890,000"
"Jan 22, 1974",0,97.41,94.92,96.55,96.55,"17,330,000"
"Jan 21, 1974",0,95.96,93.23,95.4,95.4,"15,630,000"
"Jan 18, 1974",0,97.63,95,95.56,95.56,"16,470,000"
"Jan 17, 1974",0,98.35,95.67,97.3,97.3,"21,040,000"
"Jan 16, 1974",0,96.2,93.78,95.67,95.67,"14,930,000"
"Jan 15, 1974",0,95.26,92.84,94.23,94.23,"13,250,000"
"Jan 14, 1974",0,95.24,92.35,93.42,93.42,"14,610,000"
"Jan 11, 1974",0,94.57,91.75,93.66,93.66,"15,140,000"
"Jan 10, 1974",0,94.63,91.62,92.39,92.39,"16,120,000"
"Jan 09, 1974",0,95.4,92.63,93.42,93.42,"18,070,000"
"Jan 08, 1974",0,98.26,95.58,96.12,96.12,"18,080,000"
"Jan 07, 1974",0,99.31,96.86,98.07,98.07,"19,070,000"
"Jan 04, 1974",0,100.7,97.7,98.9,98.9,"21,700,000"
"Jan 03, 1974",0,100.94,98.02,99.8,99.8,"24,850,000"
"Jan 02, 1974",0,98.38,96.25,97.68,97.68,"12,060,000"
"Dec 31, 1973",0,98.3,95.95,97.55,97.55,"23,470,000"
"Dec 28, 1973",0,98.76,96.41,97.54,97.54,"21,310,000"
"Dec 27, 1973",0,98.53,96,97.74,97.74,"22,720,000"
"Dec 26, 1973",0,96.52,93.87,95.74,95.74,"18,620,000"
"Dec 24, 1973",0,93.77,91.68,92.9,92.9,"11,540,000"
"Dec 21, 1973",0,95.11,92.7,93.54,93.54,"18,680,000"
"Dec 20, 1973",0,96.26,93.51,94.55,94.55,"17,340,000"
"Dec 19, 1973",0,96.83,93.81,94.82,94.82,"20,670,000"
"Dec 18, 1973",0,95.41,92.18,94.74,94.74,"19,490,000"
"Dec 17, 1973",0,94,91.87,92.75,92.75,"12,930,000"
"Dec 14, 1973",0,94.53,91.05,93.29,93.29,"20,000,000"
"Dec 13, 1973",0,94.68,91.64,92.38,92.38,"18,130,000"
"Dec 12, 1973",0,95.52,92.9,93.57,93.57,"18,190,000"
"Dec 11, 1973",0,99.09,95.62,96.04,96.04,"20,100,000"
"Dec 10, 1973",0,98.58,95.44,97.95,97.95,"18,590,000"
"Dec 07, 1973",0,97.58,94.49,96.51,96.51,"23,230,000"
"Dec 06, 1973",0,94.89,91.68,94.42,94.42,"23,260,000"
"Dec 05, 1973",0,93.93,91.55,92.16,92.16,"19,180,000"
"Dec 04, 1973",0,95.23,92.6,93.59,93.59,"19,030,000"
"Dec 03, 1973",0,95.83,92.92,93.9,93.9,"17,900,000"
"Nov 30, 1973",0,97.55,95.4,95.96,95.96,"15,380,000"
"Nov 29, 1973",0,98.72,96.01,97.31,97.31,"18,870,000"
"Nov 28, 1973",0,98.4,95.22,97.65,97.65,"19,990,000"
"Nov 27, 1973",0,97.7,94.88,95.7,95.7,"19,750,000"
"Nov 26, 1973",0,98.64,95.79,96.58,96.58,"19,830,000"
"Nov 23, 1973",0,100.49,98.59,99.44,99.44,"11,470,000"
"Nov 21, 1973",0,101.33,97.87,99.76,99.76,"24,260,000"
"Nov 20, 1973",0,100.65,97.64,98.66,98.66,"23,960,000"
"Nov 19, 1973",0,103.65,100.37,100.71,100.71,"16,700,000"
"Nov 16, 1973",0,105.41,101.77,103.88,103.88,"22,510,000"
"Nov 15, 1973",0,103.85,100.69,102.43,102.43,"24,530,000"
"Nov 14, 1973",0,105.25,101.87,102.45,102.45,"22,710,000"
"Nov 13, 1973",0,105.42,102.91,104.36,104.36,"20,310,000"
"Nov 12, 1973",0,105.75,103.12,104.44,104.44,"19,250,000"
"Nov 09, 1973",0,107.27,104.77,105.3,105.3,"17,320,000"
"Nov 08, 1973",0,108.45,106.1,107.02,107.02,"19,650,000"
"Nov 07, 1973",0,106.72,104.53,105.8,105.8,"16,570,000"
"Nov 06, 1973",0,107,104.52,104.96,104.96,"16,430,000"
"Nov 05, 1973",0,106.97,104.87,105.52,105.52,"17,150,000"
"Nov 02, 1973",0,108.35,106.33,107.07,107.07,"16,340,000"
"Nov 01, 1973",0,109.2,106.88,107.69,107.69,"16,920,000"
"Oct 31, 1973",0,109.82,107.64,108.29,108.29,"17,890,000"
"Oct 30, 1973",0,111.3,108.95,109.33,109.33,"17,580,000"
"Oct 29, 1973",0,112.56,110.52,111.15,111.15,"17,960,000"
"Oct 26, 1973",0,112.31,110.08,111.38,111.38,"17,800,000"
"Oct 25, 1973",0,111.33,108.85,110.5,110.5,"15,580,000"
"Oct 24, 1973",0,110.98,109.03,110.27,110.27,"15,840,000"
"Oct 23, 1973",0,110.91,107.4,109.75,109.75,"17,230,000"
"Oct 22, 1973",0,110.56,108.18,109.16,109.16,"14,290,000"
"Oct 19, 1973",0,111.56,109.3,110.22,110.22,"17,880,000"
"Oct 18, 1973",0,111.43,108.97,110.01,110.01,"19,210,000"
"Oct 17, 1973",0,111.41,109.19,109.97,109.97,"18,600,000"
"Oct 16, 1973",0,110.8,108.5,110.19,110.19,"18,780,000"
"Oct 15, 1973",0,111.32,109.29,110.05,110.05,"16,160,000"
"Oct 12, 1973",0,112.82,110.52,111.44,111.44,"22,730,000"
"Oct 11, 1973",0,111.77,108.96,111.09,111.09,"20,740,000"
"Oct 10, 1973",0,111.31,108.51,109.22,109.22,"19,010,000"
"Oct 09, 1973",0,111.19,109.05,110.13,110.13,"19,440,000"
"Oct 08, 1973",0,110.93,108.02,110.23,110.23,"18,990,000"
"Oct 05, 1973",0,110.46,107.76,109.85,109.85,"18,820,000"
"Oct 04, 1973",0,109.53,107.3,108.41,108.41,"19,730,000"
"Oct 03, 1973",0,109.95,107.74,108.78,108.78,"22,040,000"
"Oct 02, 1973",0,109.46,107.48,108.79,108.79,"20,770,000"
"Oct 01, 1973",0,108.98,107.08,108.21,108.21,"15,830,000"
"Sep 28, 1973",0,109.42,107.48,108.43,108.43,"16,300,000"
"Sep 27, 1973",0,110.45,108.02,109.08,109.08,"23,660,000"
"Sep 26, 1973",0,109.61,107.43,108.83,108.83,"21,130,000"
"Sep 25, 1973",0,108.79,106.5,108.05,108.05,"21,530,000"
"Sep 24, 1973",0,108.36,106.21,107.36,107.36,"19,490,000"
"Sep 21, 1973",0,108.02,105.43,107.2,107.2,"23,760,000"
"Sep 20, 1973",0,107.55,105.32,106.76,106.76,"25,960,000"
"Sep 19, 1973",0,106.43,103.8,105.88,105.88,"24,570,000"
"Sep 18, 1973",0,104.62,102.41,103.77,103.77,"16,400,000"
"Sep 17, 1973",0,105.41,103.21,104.15,104.15,"15,100,000"
"Sep 14, 1973",0,104.75,102.66,104.44,104.44,"13,760,000"
"Sep 13, 1973",0,104.09,102.37,103.36,103.36,"11,670,000"
"Sep 12, 1973",0,103.98,102.15,103.06,103.06,"12,040,000"
"Sep 11, 1973",0,104.09,102.13,103.22,103.22,"12,690,000"
"Sep 10, 1973",0,105.12,103.33,103.85,103.85,"11,620,000"
"Sep 07, 1973",0,105.87,104.04,104.76,104.76,"14,930,000"
"Sep 06, 1973",0,105.95,104.05,105.15,105.15,"15,670,000"
"Sep 05, 1973",0,105.33,103.6,104.64,104.64,"14,580,000"
"Sep 04, 1973",0,105.35,103.6,104.51,104.51,"14,210,000"
"Aug 31, 1973",0,104.72,103.15,104.25,104.25,"10,530,000"
"Aug 30, 1973",0,104.84,103.29,103.88,103.88,"12,100,000"
"Aug 29, 1973",0,104.92,102.69,104.03,104.03,"15,690,000"
"Aug 28, 1973",0,103.66,102.06,103.02,103.02,"11,810,000"
"Aug 27, 1973",0,102.82,101.09,102.42,102.42,"9,740,000"
"Aug 24, 1973",0,102.65,100.88,101.62,101.62,"11,200,000"
"Aug 23, 1973",0,102.5,100.62,101.91,101.91,"11,390,000"
"Aug 22, 1973",0,101.39,99.74,100.53,100.53,"10,770,000"
"Aug 21, 1973",0,102.1,100.51,100.89,100.89,"11,480,000"
"Aug 20, 1973",0,102.54,101.11,101.61,101.61,"8,970,000"
"Aug 17, 1973",0,102.98,101.38,102.31,102.31,"11,110,000"
"Aug 16, 1973",0,103.97,101.85,102.29,102.29,"12,990,000"
"Aug 15, 1973",0,103.79,101.92,103.01,103.01,"12,040,000"
"Aug 14, 1973",0,104.29,102.34,102.71,102.71,"11,740,000"
"Aug 13, 1973",0,104.83,103.13,103.71,103.71,"11,330,000"
"Aug 10, 1973",0,106.03,104.21,104.77,104.77,"10,870,000"
"Aug 09, 1973",0,106.65,104.89,105.61,105.61,"12,880,000"
"Aug 08, 1973",0,106.73,105.04,105.55,105.55,"12,440,000"
"Aug 07, 1973",0,107.57,105.87,106.55,106.55,"13,510,000"
"Aug 06, 1973",0,107.54,105.45,106.73,106.73,"12,320,000"
"Aug 03, 1973",0,107.17,105.68,106.49,106.49,"9,940,000"
"Aug 02, 1973",0,107.38,105.51,106.67,106.67,"16,080,000"
"Aug 01, 1973",0,108.17,106.29,106.83,106.83,"13,530,000"
"Jul 31, 1973",0,110.09,107.89,108.22,108.22,"13,530,000"
"Jul 30, 1973",0,110.12,108.24,109.25,109.25,"11,170,000"
"Jul 27, 1973",0,110.49,108.7,109.59,109.59,"12,910,000"
"Jul 26, 1973",0,111.04,108.51,109.85,109.85,"18,410,000"
"Jul 25, 1973",0,110.76,107.92,109.64,109.64,"22,220,000"
"Jul 24, 1973",0,108.63,106.31,108.14,108.14,"16,280,000"
"Jul 23, 1973",0,108.42,106.54,107.52,107.52,"15,580,000"
"Jul 20, 1973",0,108.02,105.95,107.14,107.14,"16,300,000"
"Jul 19, 1973",0,107.58,105.06,106.55,106.55,"18,650,000"
"Jul 18, 1973",0,107.05,104.73,106.35,106.35,"17,020,000"
"Jul 17, 1973",0,107.28,104.99,105.72,105.72,"18,750,000"
"Jul 16, 1973",0,106.01,103.42,105.67,105.67,"12,920,000"
"Jul 13, 1973",0,105.8,103.66,104.09,104.09,"11,390,000"
"Jul 12, 1973",0,106.62,104.38,105.5,105.5,"16,400,000"
"Jul 11, 1973",0,106.21,103.64,105.8,105.8,"18,730,000"
"Jul 10, 1973",0,104.2,102.26,103.52,103.52,"15,090,000"
"Jul 09, 1973",0,102.45,100.44,102.14,102.14,"11,560,000"
"Jul 06, 1973",0,102.22,100.67,101.28,101.28,"9,980,000"
"Jul 05, 1973",0,102.48,100.8,101.78,101.78,"10,500,000"
"Jul 03, 1973",0,103.02,101.14,101.87,101.87,"10,560,000"
"Jul 02, 1973",0,104.1,102.44,102.9,102.9,"9,830,000"
"Jun 29, 1973",0,105.3,103.68,104.26,104.26,"10,770,000"
"Jun 28, 1973",0,105.17,103.18,104.69,104.69,"12,760,000"
"Jun 27, 1973",0,104.23,102.29,103.62,103.62,"12,660,000"
"Jun 26, 1973",0,103.78,101.45,103.3,103.3,"14,040,000"
"Jun 25, 1973",0,103.64,101.71,102.25,102.25,"11,670,000"
"Jun 22, 1973",0,105.66,103.07,103.7,103.7,"18,470,000"
"Jun 21, 1973",0,104.77,102.84,103.21,103.21,"11,630,000"
"Jun 20, 1973",0,105.13,103.51,104.44,104.44,"10,600,000"
"Jun 19, 1973",0,104.96,102.46,103.99,103.99,"12,970,000"
"Jun 18, 1973",0,104.96,103.08,103.6,103.6,"11,460,000"
"Jun 15, 1973",0,106.21,104.37,105.1,105.1,"11,970,000"
"Jun 14, 1973",0,108.27,105.83,106.4,106.4,"13,210,000"
"Jun 13, 1973",0,109.52,107.08,107.6,107.6,"15,700,000"
"Jun 12, 1973",0,108.78,106.4,108.29,108.29,"13,840,000"
"Jun 11, 1973",0,107.79,106.11,106.7,106.7,"9,940,000"
"Jun 08, 1973",0,107.75,105.6,107.03,107.03,"14,050,000"
"Jun 07, 1973",0,106.39,104.19,105.84,105.84,"14,160,000"
"Jun 06, 1973",0,105.78,103.6,104.31,104.31,"13,080,000"
"Jun 05, 1973",0,105.27,102.61,104.62,104.62,"14,080,000"
"Jun 04, 1973",0,103.98,102.33,102.97,102.97,"11,230,000"
"Jun 01, 1973",0,105.04,103.31,103.93,103.93,"10,410,000"
"May 31, 1973",0,106.3,104.35,104.95,104.95,"12,190,000"
"May 30, 1973",0,107.64,105.48,105.91,105.91,"11,730,000"
"May 29, 1973",0,108.58,106.77,107.51,107.51,"11,300,000"
"May 25, 1973",0,108.86,106.08,107.94,107.94,"19,270,000"
"May 24, 1973",0,107.44,103.59,107.14,107.14,"17,310,000"
"May 23, 1973",0,105.1,102.82,104.07,104.07,"14,950,000"
"May 22, 1973",0,105.04,102.58,103.58,103.58,"18,020,000"
"May 21, 1973",0,103.77,101.36,102.73,102.73,"20,690,000"
"May 18, 1973",0,105.41,103.18,103.86,103.86,"17,080,000"
"May 17, 1973",0,106.82,105.15,105.56,105.56,"13,060,000"
"May 16, 1973",0,107.61,105.49,106.43,106.43,"13,800,000"
"May 15, 1973",0,107.16,104.12,106.57,106.57,"18,530,000"
"May 14, 1973",0,107.74,105.52,105.9,105.9,"13,520,000"
"May 11, 1973",0,109.49,107.7,108.17,108.17,"12,980,000"
"May 10, 1973",0,110.86,108.86,109.54,109.54,"13,520,000"
"May 09, 1973",0,112.25,109.97,110.44,110.44,"16,050,000"
"May 08, 1973",0,111.72,109.46,111.25,111.25,"13,730,000"
"May 07, 1973",0,111.38,109.68,110.53,110.53,"12,500,000"
"May 04, 1973",0,111.99,109.89,111,111,"19,510,000"
"May 03, 1973",0,110.64,106.81,110.22,110.22,"17,760,000"
"May 02, 1973",0,109.06,106.95,108.43,108.43,"14,380,000"
"May 01, 1973",0,108,105.34,107.1,107.1,"15,380,000"
"Apr 30, 1973",0,107.9,105.44,106.97,106.97,"14,820,000"
"Apr 27, 1973",0,109.28,106.76,107.23,107.23,"13,730,000"
"Apr 26, 1973",0,109.66,107.14,108.89,108.89,"16,210,000"
"Apr 25, 1973",0,109.82,107.79,108.34,108.34,"15,960,000"
"Apr 24, 1973",0,111.89,109.64,109.99,109.99,"13,830,000"
"Apr 23, 1973",0,112.66,110.91,111.57,111.57,"12,580,000"
"Apr 19, 1973",0,112.93,111.06,112.17,112.17,"14,560,000"
"Apr 18, 1973",0,112.03,109.99,111.54,111.54,"13,890,000"
"Apr 17, 1973",0,111.81,110.19,110.94,110.94,"12,830,000"
"Apr 16, 1973",0,112.61,110.91,111.44,111.44,"11,350,000"
"Apr 13, 1973",0,112.91,111.23,112.08,112.08,"14,390,000"
"Apr 12, 1973",0,113.65,111.83,112.58,112.58,"16,360,000"
"Apr 11, 1973",0,113.27,111.21,112.68,112.68,"14,890,000"
"Apr 10, 1973",0,112.85,110.92,112.21,112.21,"16,770,000"
"Apr 09, 1973",0,111.24,108.74,110.86,110.86,"13,740,000"
"Apr 06, 1973",0,110.04,108.22,109.28,109.28,"13,890,000"
"Apr 05, 1973",0,109.15,107.44,108.52,108.52,"12,750,000"
"Apr 04, 1973",0,109.96,108.1,108.77,108.77,"11,890,000"
"Apr 03, 1973",0,110.35,108.47,109.24,109.24,"12,910,000"
"Apr 02, 1973",0,111.7,109.68,110.18,110.18,"10,640,000"
"Mar 30, 1973",0,112.87,110.89,111.52,111.52,"13,740,000"
"Mar 29, 1973",0,113.22,111.07,112.71,112.71,"16,050,000"
"Mar 28, 1973",0,112.47,110.54,111.62,111.62,"15,850,000"
"Mar 27, 1973",0,112.07,109.95,111.56,111.56,"17,500,000"
"Mar 26, 1973",0,110.4,108.29,109.84,109.84,"14,980,000"
"Mar 23, 1973",0,109.97,107.41,108.88,108.88,"18,470,000"
"Mar 22, 1973",0,110.39,108.19,108.84,108.84,"17,130,000"
"Mar 21, 1973",0,112.81,110.17,110.49,110.49,"16,080,000"
"Mar 20, 1973",0,112.68,111.02,111.95,111.95,"13,250,000"
"Mar 19, 1973",0,113.5,111.65,112.17,112.17,"12,460,000"
"Mar 16, 1973",0,114.62,112.84,113.54,113.54,"15,130,000"
"Mar 15, 1973",0,115.47,113.77,114.12,114.12,"14,450,000"
"Mar 14, 1973",0,115.61,113.97,114.98,114.98,"14,460,000"
"Mar 13, 1973",0,115.05,113.32,114.48,114.48,"14,210,000"
"Mar 12, 1973",0,114.8,113.25,113.86,113.86,"13,810,000"
"Mar 09, 1973",0,114.55,112.93,113.79,113.79,"14,070,000"
"Mar 08, 1973",0,115.23,113.57,114.23,114.23,"15,100,000"
"Mar 07, 1973",0,115.12,112.83,114.45,114.45,"19,310,000"
"Mar 06, 1973",0,114.71,112.57,114.1,114.1,"17,710,000"
"Mar 05, 1973",0,113.43,111.33,112.68,112.68,"13,720,000"
"Mar 02, 1973",0,112.62,109.45,112.28,112.28,"17,710,000"
"Mar 01, 1973",0,112.98,110.68,111.05,111.05,"18,210,000"
"Feb 28, 1973",0,112.21,109.8,111.68,111.68,"17,950,000"
"Feb 27, 1973",0,112.9,110.5,110.9,110.9,"16,130,000"
"Feb 26, 1973",0,113.26,111.15,112.19,112.19,"15,860,000"
"Feb 23, 1973",0,114.67,112.77,113.16,113.16,"15,450,000"
"Feb 22, 1973",0,115.2,113.44,114.44,114.44,"14,570,000"
"Feb 21, 1973",0,116.01,114.13,114.69,114.69,"14,880,000"
"Feb 20, 1973",0,116.26,114.57,115.4,115.4,"14,020,000"
"Feb 16, 1973",0,115.47,113.73,114.98,114.98,"13,320,000"
"Feb 15, 1973",0,115.68,113.7,114.45,114.45,"13,940,000"
"Feb 14, 1973",0,116.92,114.52,115.1,115.1,"16,520,000"
"Feb 13, 1973",0,118.98,116.09,116.78,116.78,"25,320,000"
"Feb 12, 1973",0,116.66,114.69,116.06,116.06,"16,130,000"
"Feb 09, 1973",0,115.2,113.08,114.68,114.68,"19,260,000"
"Feb 08, 1973",0,114.05,111.85,113.16,113.16,"18,440,000"
"Feb 07, 1973",0,115.48,113.24,113.66,113.66,"17,960,000"
"Feb 06, 1973",0,115.33,113.45,114.45,114.45,"15,720,000"
"Feb 05, 1973",0,115.15,113.62,114.23,114.23,"14,580,000"
"Feb 02, 1973",0,115.4,113.45,114.35,114.35,"17,470,000"
"Feb 01, 1973",0,117.01,114.26,114.76,114.76,"20,670,000"
"Jan 31, 1973",0,116.84,115.05,116.03,116.03,"14,870,000"
"Jan 30, 1973",0,117.11,115.26,115.83,115.83,"15,270,000"
"Jan 29, 1973",0,117.18,115.13,116.01,116.01,"14,680,000"
"Jan 26, 1973",0,117.29,114.97,116.45,116.45,"21,130,000"
"Jan 24, 1973",0,119.04,116.09,116.73,116.73,"20,870,000"
"Jan 23, 1973",0,119,116.84,118.22,118.22,"19,060,000"
"Jan 22, 1973",0,119.63,117.72,118.21,118.21,"15,570,000"
"Jan 19, 1973",0,119.45,117.46,118.78,118.78,"17,020,000"
"Jan 18, 1973",0,119.93,118.15,118.85,118.85,"17,810,000"
"Jan 17, 1973",0,119.35,117.61,118.68,118.68,"17,680,000"
"Jan 16, 1973",0,119.17,117.04,118.14,118.14,"19,170,000"
"Jan 15, 1973",0,120.82,118.04,118.44,118.44,"21,520,000"
"Jan 12, 1973",0,121.27,118.69,119.3,119.3,"22,230,000"
"Jan 11, 1973",0,121.74,119.01,120.24,120.24,"25,050,000"
"Jan 10, 1973",0,120.44,118.78,119.43,119.43,"20,880,000"
"Jan 09, 1973",0,120.4,118.89,119.73,119.73,"16,830,000"
"Jan 08, 1973",0,120.55,119.04,119.85,119.85,"16,840,000"
"Jan 05, 1973",0,120.71,118.88,119.87,119.87,"19,330,000"
"Jan 04, 1973",0,120.17,118.12,119.4,119.4,"20,230,000"
"Jan 03, 1973",0,120.45,118.69,119.57,119.57,"20,620,000"
"Jan 02, 1973",0,119.9,118.06,119.1,119.1,"17,090,000"
"Dec 29, 1972",0,118.77,116.7,118.05,118.05,"27,550,000"
"Dec 27, 1972",0,117.55,115.89,116.93,116.93,"19,100,000"
"Dec 26, 1972",0,116.87,115.54,116.3,116.3,"11,120,000"
"Dec 22, 1972",0,116.4,114.78,115.83,115.83,"12,540,000"
"Dec 21, 1972",0,116.6,114.63,115.11,115.11,"18,290,000"
"Dec 20, 1972",0,117.13,115.38,115.95,115.95,"18,490,000"
"Dec 19, 1972",0,117.37,115.69,116.34,116.34,"17,000,000"
"Dec 18, 1972",0,117.88,115.89,116.9,116.9,"17,540,000"
"Dec 15, 1972",0,119.25,117.37,118.26,118.26,"18,300,000"
"Dec 14, 1972",0,119.19,117.63,118.24,118.24,"17,930,000"
"Dec 13, 1972",0,119.23,117.77,118.56,118.56,"16,540,000"
"Dec 12, 1972",0,119.79,118.09,118.66,118.66,"17,040,000"
"Dec 11, 1972",0,119.78,118.24,119.12,119.12,"17,230,000"
"Dec 08, 1972",0,119.54,117.92,118.86,118.86,"18,030,000"
"Dec 07, 1972",0,119.17,117.57,118.6,118.6,"19,320,000"
"Dec 06, 1972",0,118.56,116.9,118.01,118.01,"18,610,000"
"Dec 05, 1972",0,118.42,116.89,117.58,117.58,"17,800,000"
"Dec 04, 1972",0,118.54,116.99,117.77,117.77,"19,730,000"
"Dec 01, 1972",0,118.18,116.29,117.38,117.38,"22,570,000"
"Nov 30, 1972",0,117.39,115.74,116.67,116.67,"19,340,000"
"Nov 29, 1972",0,117.14,115.56,116.52,116.52,"17,380,000"
"Nov 28, 1972",0,117.48,115.78,116.47,116.47,"19,210,000"
"Nov 27, 1972",0,117.55,115.66,116.72,116.72,"18,190,000"
"Nov 24, 1972",0,117.91,116.19,117.27,117.27,"15,760,000"
"Nov 22, 1972",0,117.61,115.67,116.9,116.9,"24,510,000"
"Nov 21, 1972",0,116.84,115.04,116.21,116.21,"22,110,000"
"Nov 20, 1972",0,116.25,114.57,115.53,115.53,"16,680,000"
"Nov 17, 1972",0,116.23,114.44,115.49,115.49,"20,220,000"
"Nov 16, 1972",0,115.57,113.73,115.13,115.13,"19,580,000"
"Nov 15, 1972",0,116.07,113.87,114.5,114.5,"23,270,000"
"Nov 14, 1972",0,115.41,113.36,114.95,114.95,"20,200,000"
"Nov 13, 1972",0,114.75,112.91,113.9,113.9,"17,210,000"
"Nov 10, 1972",0,115.15,112.85,113.73,113.73,"24,360,000"
"Nov 09, 1972",0,114.11,112.08,113.5,113.5,"17,040,000"
"Nov 08, 1972",0,115.23,112.77,113.35,113.35,"24,620,000"
